Fecha_Reporte,Hora_Reporte,Distrito,Tipo_Delito,Latitud,Longitud,Tiempo_Respuesta_Min,Uso_Arma,Captura,Rango_Horario
2026-02-16,19:18,San Martin de Porres,Extorsion,-11.8629,-76.9599,26.7,FALSE,TRUE,Noche
2026-01-16,20:29,Independencia,Robo a mano armada,-11.8742,-76.9372,10.3,TRUE,TRUE,Noche
2026-03-02,05:08,Los Olivos,Robo a mano armada,-11.8121,-77.0205,22.2,TRUE,FALSE,Madrugada
2026-02-24,03:13,Carabayllo,Robo de vehiculo,-11.8392,-76.925,28.2,TRUE,FALSE,Madrugada
2026-01-22,02:30,Ancon,Arrebato,-11.8595,-77.0327,6.3,TRUE,FALSE,Madrugada
2026-01-05,11:16,Ancon,Arrebato,-11.995,-77.008,28.5,FALSE,FALSE,Manana
2026-04-10,22:53,Carabayllo,Hurto simple,-11.8522,-76.9961,17.5,TRUE,TRUE,Noche
2026-02-24,10:59,Puente Piedra,Extorsion,-11.885,-77.0802,20.5,TRUE,TRUE,Manana
2026-04-02,11:52,Carabayllo,Arrebato,-11.8851,-77.0012,25.1,FALSE,FALSE,Manana
2026-01-28,06:45,Carabayllo,Robo de vehiculo,-11.9639,-76.9453,17.8,TRUE,FALSE,Manana
2026-03-10,01:59,Carabayllo,Arrebato,-11.8762,-77.0285,20.5,FALSE,FALSE,Madrugada
2026-03-02,10:26,Independencia,Extorsion,-11.8783,-76.9318,7.8,FALSE,FALSE,Manana
2026-02-25,11:34,Independencia,Hurto simple,-11.8531,-76.9706,27.9,TRUE,TRUE,Manana
2026-01-07,16:27,Los Olivos,Arrebato,-11.9263,-76.9754,21.3,FALSE,TRUE,Tarde
2026-03-09,00:28,Puente Piedra,Robo de vehiculo,-11.8919,-76.9995,16.1,FALSE,FALSE,Madrugada
2026-04-19,07:53,Carabayllo,Arrebato,-11.8211,-77.0048,23.8,FALSE,TRUE,Manana
2026-01-23,13:19,San Martin de Porres,Robo a mano armada,-11.9086,-76.9321,14.7,TRUE,TRUE,Tarde
2026-03-10,04:42,Los Olivos,Hurto simple,-11.9084,-76.9041,25.4,FALSE,FALSE,Madrugada
2026-01-20,16:57,San Martin de Porres,Arrebato,-11.8901,-76.9623,29.7,TRUE,FALSE,Tarde
2026-01-09,20:37,Puente Piedra,Extorsion,-11.9611,-76.9201,26.9,FALSE,FALSE,Noche
2026-01-15,00:12,Carabayllo,Extorsion,-11.8602,-77.0527,17.1,FALSE,FALSE,Madrugada
2026-02-15,05:41,Carabayllo,Robo de vehiculo,-11.9642,-76.9667,5.3,FALSE,TRUE,Madrugada
2026-02-02,06:33,San Martin de Porres,Extorsion,-11.974,-76.9805,22.6,FALSE,TRUE,Manana
2026-04-05,08:22,Independencia,Arrebato,-11.9239,-77.0387,27.2,FALSE,TRUE,Manana
2026-01-10,23:05,Los Olivos,Extorsion,-11.84,-77.0465,15.5,FALSE,TRUE,Noche
2026-02-13,08:18,Carabayllo,Robo de vehiculo,-11.9505,-76.9181,7.7,FALSE,FALSE,Manana
2026-01-26,13:52,Independencia,Hurto simple,-11.8543,-76.9298,15.1,TRUE,TRUE,Tarde
2026-01-22,07:07,Comas,Hurto simple,-11.8526,-77.0894,21.8,TRUE,FALSE,Manana
2026-03-30,07:04,San Martin de Porres,Arrebato,-11.8756,-76.9226,21.3,TRUE,TRUE,Manana
2026-03-03,23:53,San Martin de Porres,Extorsion,-11.921,-77.0665,5.7,FALSE,FALSE,Noche
2026-01-01,05:19,Carabayllo,Hurto simple,-11.8286,-76.9588,14.1,FALSE,TRUE,Madrugada
2026-03-01,23:39,Comas,Arrebato,-11.9689,-77.0595,17.8,FALSE,FALSE,Noche
2026-01-21,00:45,Santa Rosa,Arrebato,-11.9044,-77.0672,5.7,FALSE,FALSE,Madrugada
2026-01-17,23:55,Los Olivos,Robo de vehiculo,-11.968,-77.0726,26.2,TRUE,TRUE,Noche
2026-02-01,05:46,San Martin de Porres,Hurto simple,-11.9862,-77.0775,28.6,FALSE,FALSE,Madrugada
2026-01-10,05:53,Carabayllo,Vandalismo,-11.9859,-77.0466,18.4,FALSE,TRUE,Madrugada
2026-03-26,15:26,Puente Piedra,Extorsion,-11.9796,-76.9428,23.1,FALSE,FALSE,Tarde
2026-01-31,01:18,Santa Rosa,Robo a mano armada,-11.9116,-76.9306,10.6,TRUE,TRUE,Madrugada
2026-03-20,14:20,Puente Piedra,Hurto simple,-11.8171,-77.0959,24.5,TRUE,FALSE,Tarde
2026-04-20,01:15,Los Olivos,Extorsion,-11.8336,-76.9112,7.9,FALSE,TRUE,Madrugada
2026-04-07,06:26,Comas,Robo de vehiculo,-11.8505,-77.0641,20.4,TRUE,TRUE,Manana
2026-04-28,08:39,Santa Rosa,Hurto simple,-11.8355,-77.0327,22.4,FALSE,FALSE,Manana
2026-03-26,19:36,Los Olivos,Hurto simple,-11.8677,-76.9148,9.4,TRUE,FALSE,Noche
2026-01-10,17:48,Santa Rosa,Hurto simple,-11.8092,-77.0864,8.7,TRUE,FALSE,Tarde
2026-03-28,03:28,Comas,Vandalismo,-11.885,-76.959,26.6,FALSE,FALSE,Madrugada
2026-03-23,23:03,San Martin de Porres,Hurto simple,-11.9617,-76.9362,10.7,FALSE,FALSE,Noche
2026-04-02,19:32,Los Olivos,Arrebato,-11.8362,-77.0928,17.0,FALSE,TRUE,Noche
2026-03-12,23:12,Santa Rosa,Robo de vehiculo,-11.9559,-77.0882,19.7,FALSE,FALSE,Noche
2026-03-11,19:56,Santa Rosa,Extorsion,-11.9849,-77.0491,19.8,TRUE,FALSE,Noche
2026-03-16,18:59,San Martin de Porres,Extorsion,-11.8694,-76.9101,13.7,FALSE,FALSE,Noche
2026-03-30,17:33,Santa Rosa,Hurto simple,-11.9417,-76.9195,10.2,TRUE,FALSE,Tarde
2026-01-13,23:26,Carabayllo,Hurto simple,-11.8912,-77.0045,14.8,TRUE,TRUE,Noche
2026-04-13,10:48,Ancon,Hurto simple,-11.8843,-77.0293,23.8,TRUE,FALSE,Manana
2026-01-25,17:03,San Martin de Porres,Robo de vehiculo,-11.8752,-77.0648,10.6,FALSE,FALSE,Tarde
2026-02-05,16:35,Puente Piedra,Extorsion,-11.8911,-77.0998,19.5,FALSE,FALSE,Tarde
2026-02-17,05:10,Puente Piedra,Robo de vehiculo,-11.9303,-77.0098,8.9,FALSE,FALSE,Madrugada
2026-01-16,10:37,San Martin de Porres,Extorsion,-11.8095,-76.9069,20.1,FALSE,TRUE,Manana
2026-01-24,19:06,Puente Piedra,Arrebato,-11.8038,-77.0232,24.6,TRUE,FALSE,Noche
2026-02-12,15:26,Independencia,Hurto simple,-11.961,-76.9623,16.7,FALSE,TRUE,Tarde
2026-01-13,06:50,Ancon,Extorsion,-11.827,-76.9959,26.0,FALSE,FALSE,Manana
2026-02-19,15:29,Puente Piedra,Robo de vehiculo,-11.8763,-77.0776,27.1,FALSE,FALSE,Tarde
2026-01-14,15:27,San Martin de Porres,Arrebato,-11.8519,-76.9463,29.0,FALSE,FALSE,Tarde
2026-02-11,08:26,Comas,Hurto simple,-11.9118,-77.0852,6.4,FALSE,FALSE,Manana
2026-04-20,06:23,Carabayllo,Arrebato,-11.8897,-76.9907,13.9,FALSE,FALSE,Manana
2026-01-09,21:46,Santa Rosa,Robo de vehiculo,-11.8096,-76.9658,22.8,TRUE,TRUE,Noche
2026-04-08,10:56,Ancon,Arrebato,-11.9839,-77.0634,12.3,FALSE,TRUE,Manana
2026-01-26,17:04,Ancon,Arrebato,-11.8184,-76.9203,11.3,TRUE,TRUE,Tarde
2026-02-08,18:40,Comas,Vandalismo,-11.9426,-76.9364,12.8,FALSE,FALSE,Noche
2026-04-23,17:50,Ancon,Robo de vehiculo,-11.954,-76.9896,11.2,FALSE,FALSE,Tarde
2026-04-29,18:44,Puente Piedra,Hurto simple,-11.8815,-77.0425,15.4,FALSE,TRUE,Noche
2026-01-09,15:15,Puente Piedra,Extorsion,-11.8716,-77.088,28.2,TRUE,TRUE,Tarde
2026-02-12,17:18,Independencia,Robo de vehiculo,-11.9399,-77.0345,12.9,FALSE,FALSE,Tarde
2026-01-20,09:42,Carabayllo,Extorsion,-11.9037,-76.9066,29.5,TRUE,FALSE,Manana
2026-01-29,05:18,Puente Piedra,Robo a mano armada,-11.8783,-76.9587,28.9,TRUE,FALSE,Madrugada
2026-04-15,14:45,Comas,Arrebato,-11.9654,-76.982,29.1,FALSE,FALSE,Tarde
2026-01-05,15:56,Carabayllo,Arrebato,-11.9279,-76.9814,14.7,FALSE,TRUE,Tarde
2026-01-28,04:03,San Martin de Porres,Hurto simple,-11.8377,-76.9112,29.9,FALSE,TRUE,Madrugada
2026-04-30,09:08,Santa Rosa,Arrebato,-11.9933,-76.9185,21.6,FALSE,TRUE,Manana
2026-01-20,20:42,Comas,Arrebato,-11.8824,-77.087,7.2,FALSE,FALSE,Noche
2026-02-05,04:54,Puente Piedra,Vandalismo,-11.8599,-76.999,11.9,FALSE,FALSE,Madrugada
2026-02-22,21:44,Puente Piedra,Vandalismo,-11.8398,-76.9947,20.0,FALSE,TRUE,Noche
2026-04-18,08:05,Comas,Vandalismo,-11.9723,-76.9548,15.8,FALSE,TRUE,Manana
2026-04-08,15:44,San Martin de Porres,Robo de vehiculo,-11.9407,-77.0728,6.8,TRUE,FALSE,Tarde
2026-04-18,02:00,Los Olivos,Robo de vehiculo,-11.8251,-76.9979,22.0,FALSE,FALSE,Madrugada
2026-03-17,15:57,San Martin de Porres,Vandalismo,-11.8515,-76.9077,26.5,TRUE,FALSE,Tarde
2026-02-20,20:57,Comas,Robo a mano armada,-11.9946,-77.0902,14.9,TRUE,FALSE,Noche
2026-04-27,16:32,Comas,Arrebato,-11.9761,-76.9744,20.3,TRUE,FALSE,Tarde
2026-03-23,16:52,Puente Piedra,Extorsion,-11.8029,-76.924,28.7,FALSE,FALSE,Tarde
2026-03-31,23:45,Los Olivos,Robo a mano armada,-11.9112,-77.0585,11.5,TRUE,TRUE,Noche
2026-01-20,11:54,Los Olivos,Vandalismo,-11.8554,-76.9165,26.9,FALSE,TRUE,Manana
2026-02-06,21:02,Ancon,Arrebato,-11.8152,-76.954,26.5,FALSE,TRUE,Noche
2026-04-17,17:33,Santa Rosa,Robo a mano armada,-11.8897,-77.0187,20.7,TRUE,TRUE,Tarde
2026-01-05,06:55,Carabayllo,Arrebato,-11.9833,-76.916,28.8,FALSE,FALSE,Manana
2026-03-01,14:44,Ancon,Robo a mano armada,-11.9129,-77.0957,29.5,TRUE,FALSE,Tarde
2026-03-01,14:02,Puente Piedra,Vandalismo,-11.9217,-77.0234,17.2,FALSE,FALSE,Tarde
2026-01-19,04:27,Carabayllo,Extorsion,-11.9106,-77.006,11.3,FALSE,FALSE,Madrugada
2026-04-18,14:32,Puente Piedra,Vandalismo,-11.962,-76.9013,20.8,FALSE,FALSE,Tarde
2026-03-25,15:06,Los Olivos,Arrebato,-11.8635,-76.912,26.5,TRUE,FALSE,Tarde
2026-03-15,15:19,Carabayllo,Extorsion,-11.9204,-76.9526,12.3,TRUE,TRUE,Tarde
2026-01-28,01:32,Carabayllo,Hurto simple,-11.9913,-76.9957,19.5,TRUE,FALSE,Madrugada
2026-04-18,04:59,Carabayllo,Robo a mano armada,-11.9537,-77.0878,8.3,TRUE,TRUE,Madrugada
2026-02-05,22:14,Comas,Robo de vehiculo,-11.9753,-76.983,7.9,FALSE,FALSE,Noche
2026-04-10,23:01,Comas,Robo de vehiculo,-11.9459,-77.0736,17.7,TRUE,FALSE,Noche
2026-01-02,02:01,Santa Rosa,Hurto simple,-11.8476,-76.9604,11.5,TRUE,FALSE,Madrugada
2026-04-04,12:53,Independencia,Robo a mano armada,-11.9281,-76.985,11.2,TRUE,FALSE,Tarde
2026-01-12,04:14,San Martin de Porres,Robo a mano armada,-11.9462,-76.9421,21.5,TRUE,FALSE,Madrugada
2026-04-24,20:59,Los Olivos,Arrebato,-11.8258,-77.0519,29.3,FALSE,FALSE,Noche
2026-01-14,15:54,Independencia,Vandalismo,-11.9271,-77.0099,14.2,FALSE,FALSE,Tarde
2026-03-25,00:45,Ancon,Vandalismo,-11.9777,-77.0547,25.5,FALSE,FALSE,Madrugada
2026-03-06,23:10,Carabayllo,Robo a mano armada,-11.9029,-76.9704,25.2,TRUE,FALSE,Noche
2026-02-06,07:59,Carabayllo,Vandalismo,-11.9726,-77.0897,12.4,FALSE,FALSE,Manana
2026-02-19,02:00,Carabayllo,Extorsion,-11.8722,-77.037,25.6,TRUE,FALSE,Madrugada
2026-03-26,18:27,Comas,Extorsion,-11.8065,-76.9749,9.5,FALSE,FALSE,Noche
2026-01-08,14:50,Los Olivos,Extorsion,-11.8302,-76.9126,17.0,FALSE,FALSE,Tarde
2026-01-27,06:57,Independencia,Extorsion,-11.8263,-77.0075,21.8,TRUE,TRUE,Manana
2026-04-25,18:19,San Martin de Porres,Vandalismo,-11.9178,-76.9148,9.4,FALSE,TRUE,Noche
2026-03-26,05:55,Carabayllo,Hurto simple,-11.917,-77.0182,25.5,FALSE,FALSE,Madrugada
2026-02-13,12:02,Independencia,Vandalismo,-11.9875,-77.062,15.8,TRUE,FALSE,Tarde
2026-03-06,18:28,Carabayllo,Robo a mano armada,-11.8883,-77.015,17.0,TRUE,FALSE,Noche
2026-04-24,20:47,Carabayllo,Robo de vehiculo,-11.869,-77.0475,14.1,FALSE,FALSE,Noche
2026-01-30,00:41,Puente Piedra,Arrebato,-11.9657,-76.9438,26.9,TRUE,FALSE,Madrugada
2026-03-06,00:45,Ancon,Vandalismo,-11.9443,-76.9864,9.4,TRUE,FALSE,Madrugada
2026-01-08,05:18,Santa Rosa,Extorsion,-11.9232,-76.9584,17.1,FALSE,FALSE,Madrugada
2026-01-22,10:42,Ancon,Hurto simple,-11.9516,-77.0657,24.3,FALSE,FALSE,Manana
2026-01-17,06:37,Comas,Vandalismo,-11.9257,-76.9677,15.0,TRUE,FALSE,Manana
2026-03-15,07:43,Carabayllo,Vandalismo,-11.9413,-76.9364,8.4,TRUE,TRUE,Manana
2026-04-09,22:46,San Martin de Porres,Extorsion,-11.868,-76.9192,10.6,TRUE,TRUE,Noche
2026-02-08,06:34,San Martin de Porres,Extorsion,-11.9845,-76.9956,5.8,TRUE,TRUE,Manana
2026-04-13,13:03,Comas,Arrebato,-11.8796,-76.9935,7.2,FALSE,TRUE,Tarde
2026-01-16,10:14,Comas,Hurto simple,-11.9751,-76.9429,28.6,TRUE,TRUE,Manana
2026-02-22,18:40,Puente Piedra,Arrebato,-11.8137,-77.0549,7.8,FALSE,TRUE,Noche
2026-03-14,21:58,Puente Piedra,Robo a mano armada,-11.8648,-76.9085,18.5,TRUE,FALSE,Noche
2026-03-23,08:06,Santa Rosa,Robo de vehiculo,-11.9235,-76.9134,9.8,FALSE,TRUE,Manana
2026-03-03,11:01,Los Olivos,Extorsion,-11.8469,-76.9316,10.4,TRUE,FALSE,Manana
2026-04-07,19:23,Ancon,Hurto simple,-11.8606,-77.05,6.9,TRUE,FALSE,Noche
2026-04-09,00:24,Comas,Robo de vehiculo,-11.8193,-77.0924,20.8,TRUE,FALSE,Madrugada
2026-03-03,00:39,San Martin de Porres,Robo de vehiculo,-11.8019,-77.0751,19.3,TRUE,FALSE,Madrugada
2026-02-01,01:11,Puente Piedra,Vandalismo,-11.9074,-76.9117,13.8,TRUE,FALSE,Madrugada
2026-01-31,15:18,Comas,Extorsion,-11.9029,-77.0836,13.3,TRUE,FALSE,Tarde
2026-02-16,14:15,Comas,Hurto simple,-11.8853,-77.0797,21.2,TRUE,TRUE,Tarde
2026-02-19,05:50,Independencia,Arrebato,-11.9813,-77.0366,28.6,TRUE,TRUE,Madrugada
2026-04-07,23:33,Ancon,Vandalismo,-11.8096,-77.0403,22.3,FALSE,TRUE,Noche
2026-02-12,02:16,Independencia,Robo de vehiculo,-11.9423,-77.0753,18.0,FALSE,TRUE,Madrugada
2026-01-14,20:12,Independencia,Hurto simple,-11.8758,-77.0184,22.7,TRUE,FALSE,Noche
2026-04-01,09:51,Los Olivos,Robo de vehiculo,-11.8562,-76.9041,5.9,FALSE,FALSE,Manana
2026-04-15,03:47,Independencia,Extorsion,-11.8115,-77.0923,16.3,FALSE,FALSE,Madrugada
2026-02-13,04:16,Los Olivos,Extorsion,-11.8361,-76.9945,9.6,TRUE,TRUE,Madrugada
2026-01-23,00:40,San Martin de Porres,Vandalismo,-11.8576,-76.9777,13.6,TRUE,TRUE,Madrugada
2026-01-07,11:28,Santa Rosa,Hurto simple,-11.889,-76.9135,26.5,TRUE,TRUE,Manana
2026-03-13,03:41,San Martin de Porres,Arrebato,-11.9022,-76.9279,9.5,TRUE,TRUE,Madrugada
2026-03-11,04:12,Puente Piedra,Hurto simple,-11.9148,-77.0302,8.1,FALSE,FALSE,Madrugada
2026-03-27,19:09,Carabayllo,Hurto simple,-11.8839,-77.0616,19.5,TRUE,TRUE,Noche
2026-04-27,15:52,Independencia,Arrebato,-11.8487,-76.9542,25.1,FALSE,FALSE,Tarde
2026-01-20,23:55,Independencia,Robo de vehiculo,-11.856,-77.008,14.9,TRUE,TRUE,Noche
2026-01-14,22:55,Carabayllo,Vandalismo,-11.8204,-76.9738,15.7,FALSE,FALSE,Noche
2026-02-15,05:24,San Martin de Porres,Extorsion,-11.8631,-77.0024,10.2,TRUE,FALSE,Madrugada
2026-03-25,08:31,San Martin de Porres,Hurto simple,-11.8521,-76.9261,21.2,FALSE,FALSE,Manana
2026-04-26,16:47,Puente Piedra,Vandalismo,-11.8093,-76.9912,19.2,FALSE,FALSE,Tarde
2026-04-27,16:15,San Martin de Porres,Arrebato,-11.9488,-77.0698,5.4,FALSE,FALSE,Tarde
2026-04-16,14:34,Carabayllo,Hurto simple,-11.8309,-77.043,5.9,TRUE,FALSE,Tarde
2026-01-21,20:41,Santa Rosa,Extorsion,-11.9878,-76.9895,15.0,FALSE,FALSE,Noche
2026-02-16,02:30,San Martin de Porres,Arrebato,-11.9325,-76.9606,24.1,FALSE,FALSE,Madrugada
2026-04-09,10:16,Carabayllo,Robo a mano armada,-11.8858,-77.0862,6.9,TRUE,TRUE,Manana
2026-02-06,01:39,San Martin de Porres,Hurto simple,-11.9334,-76.9493,9.3,TRUE,TRUE,Madrugada
2026-04-24,19:51,Independencia,Extorsion,-11.9284,-77.0362,23.4,FALSE,FALSE,Noche
2026-01-27,12:02,Comas,Hurto simple,-11.8738,-77.0882,23.7,TRUE,FALSE,Tarde
2026-02-02,03:59,Ancon,Extorsion,-11.9792,-76.963,5.1,FALSE,FALSE,Madrugada
2026-01-19,18:18,Comas,Hurto simple,-11.9124,-77.063,24.1,TRUE,FALSE,Noche
2026-02-18,09:12,San Martin de Porres,Extorsion,-11.8108,-77.0587,13.3,FALSE,FALSE,Manana
2026-03-05,04:01,Puente Piedra,Extorsion,-11.9379,-76.9184,7.6,TRUE,FALSE,Madrugada
2026-01-12,08:39,Puente Piedra,Vandalismo,-11.9522,-77.0175,16.9,FALSE,FALSE,Manana
2026-03-28,02:28,San Martin de Porres,Robo a mano armada,-11.9867,-77.0671,26.0,TRUE,FALSE,Madrugada
2026-02-19,19:37,Puente Piedra,Vandalismo,-11.8153,-77.0729,7.1,FALSE,TRUE,Noche
2026-04-04,20:18,Comas,Arrebato,-11.8169,-77.0926,15.9,FALSE,TRUE,Noche
2026-04-21,11:57,Carabayllo,Extorsion,-11.9881,-76.9292,25.4,TRUE,TRUE,Manana
2026-03-19,06:44,Ancon,Extorsion,-11.9961,-76.99,8.2,FALSE,TRUE,Manana
2026-02-15,12:51,Los Olivos,Vandalismo,-11.8852,-77.0479,24.6,TRUE,FALSE,Tarde
2026-03-24,06:01,Los Olivos,Robo a mano armada,-11.9406,-77.0463,16.1,TRUE,FALSE,Manana
2026-03-04,14:28,Los Olivos,Vandalismo,-11.9953,-77.038,13.8,FALSE,FALSE,Tarde
2026-01-09,16:43,San Martin de Porres,Extorsion,-11.9646,-77.076,19.8,TRUE,FALSE,Tarde
2026-04-29,06:40,San Martin de Porres,Robo a mano armada,-11.9955,-77.0327,13.6,TRUE,TRUE,Manana
2026-03-15,19:39,Independencia,Robo de vehiculo,-11.844,-76.9586,27.4,FALSE,FALSE,Noche
2026-04-17,06:23,Puente Piedra,Robo de vehiculo,-11.9772,-77.0161,17.9,TRUE,TRUE,Manana
2026-05-01,01:33,Santa Rosa,Hurto simple,-11.9641,-77.0373,27.4,FALSE,FALSE,Madrugada
2026-03-11,21:25,Carabayllo,Arrebato,-11.9525,-76.9928,6.3,FALSE,FALSE,Noche
2026-03-13,21:31,Independencia,Robo a mano armada,-11.8358,-77.0442,16.0,TRUE,FALSE,Noche
2026-02-19,01:13,San Martin de Porres,Robo de vehiculo,-11.9532,-76.9637,11.0,TRUE,FALSE,Madrugada
2026-04-03,05:22,Los Olivos,Arrebato,-11.9353,-76.9908,28.3,TRUE,FALSE,Madrugada
2026-04-27,08:13,Comas,Hurto simple,-11.9792,-76.9787,14.8,TRUE,FALSE,Manana
2026-04-11,05:21,Carabayllo,Robo a mano armada,-11.8354,-76.9869,15.4,TRUE,FALSE,Madrugada
2026-04-04,14:01,Independencia,Hurto simple,-11.9896,-76.9617,24.7,FALSE,TRUE,Tarde
2026-02-03,18:20,Puente Piedra,Arrebato,-11.9013,-76.9578,19.1,TRUE,FALSE,Noche
2026-01-11,14:51,Puente Piedra,Extorsion,-11.8328,-76.9116,11.7,TRUE,FALSE,Tarde
2026-03-11,02:04,Independencia,Vandalismo,-11.9461,-76.9987,14.2,FALSE,FALSE,Madrugada
2026-01-07,12:50,Independencia,Extorsion,-11.9691,-77.093,27.3,TRUE,FALSE,Tarde
2026-01-18,00:39,San Martin de Porres,Hurto simple,-11.8947,-76.9366,12.3,FALSE,TRUE,Madrugada
2026-01-15,00:29,Santa Rosa,Extorsion,-11.9665,-76.9496,9.0,FALSE,TRUE,Madrugada
2026-02-05,21:49,Independencia,Robo de vehiculo,-11.845,-76.9294,26.5,FALSE,TRUE,Noche
2026-01-30,15:19,Los Olivos,Hurto simple,-11.9913,-77.0862,16.0,TRUE,FALSE,Tarde
2026-03-22,00:35,Carabayllo,Vandalismo,-11.8534,-77.0159,12.5,FALSE,TRUE,Madrugada
2026-01-31,07:13,Independencia,Vandalismo,-11.95,-77.0492,7.2,FALSE,TRUE,Manana
2026-02-04,12:01,Santa Rosa,Robo a mano armada,-11.8699,-76.9414,5.4,TRUE,TRUE,Tarde
2026-04-19,02:45,Puente Piedra,Arrebato,-11.9131,-77.0171,19.2,FALSE,FALSE,Madrugada
2026-04-29,10:51,Comas,Vandalismo,-11.9617,-77.0083,8.7,FALSE,FALSE,Manana
2026-02-03,09:23,Ancon,Hurto simple,-11.9823,-77.0329,23.1,FALSE,TRUE,Manana
2026-04-22,13:29,Ancon,Vandalismo,-11.9542,-77.0495,25.0,TRUE,TRUE,Tarde
2026-02-16,00:21,Ancon,Robo de vehiculo,-11.9776,-77.0739,21.7,FALSE,FALSE,Madrugada
2026-01-24,16:54,San Martin de Porres,Extorsion,-11.8908,-77.013,10.8,FALSE,FALSE,Tarde
2026-02-17,08:28,Comas,Hurto simple,-11.8472,-77.08,28.7,TRUE,TRUE,Manana
2026-03-24,11:35,Carabayllo,Extorsion,-11.9275,-77.0617,14.1,TRUE,FALSE,Manana
2026-02-23,22:12,Puente Piedra,Robo a mano armada,-11.8303,-76.9665,17.3,TRUE,TRUE,Noche
2026-02-18,08:56,Carabayllo,Hurto simple,-11.8565,-76.9063,21.1,TRUE,TRUE,Manana
2026-04-28,06:12,Puente Piedra,Vandalismo,-11.9142,-77.0006,17.2,FALSE,TRUE,Manana
2026-01-16,00:58,Comas,Arrebato,-11.881,-76.9225,27.8,FALSE,FALSE,Madrugada
2026-03-29,05:22,Comas,Robo de vehiculo,-11.9542,-76.9417,7.5,FALSE,FALSE,Madrugada
2026-01-08,04:46,Ancon,Robo de vehiculo,-11.818,-76.9599,20.1,TRUE,FALSE,Madrugada
2026-04-03,16:48,Carabayllo,Robo de vehiculo,-11.8454,-77.0987,24.3,FALSE,TRUE,Tarde
2026-01-23,17:15,Comas,Hurto simple,-11.8316,-77.0848,6.5,TRUE,FALSE,Tarde
2026-01-05,10:02,Comas,Robo de vehiculo,-11.826,-76.9768,6.9,FALSE,TRUE,Manana
2026-03-02,18:21,San Martin de Porres,Robo de vehiculo,-11.8761,-76.9707,28.3,TRUE,FALSE,Noche
2026-02-04,06:06,Santa Rosa,Arrebato,-11.8682,-76.9646,17.4,FALSE,TRUE,Manana
2026-02-02,17:45,San Martin de Porres,Extorsion,-11.8366,-76.9162,7.3,FALSE,TRUE,Tarde
2026-04-19,12:56,Santa Rosa,Robo de vehiculo,-11.9127,-76.9295,16.9,TRUE,TRUE,Tarde
2026-03-14,03:37,Los Olivos,Hurto simple,-11.8476,-76.9627,25.7,TRUE,TRUE,Madrugada
2026-01-10,18:25,Puente Piedra,Arrebato,-11.9907,-76.9339,5.6,FALSE,FALSE,Noche
2026-01-03,14:12,Santa Rosa,Extorsion,-11.8891,-76.9834,16.8,FALSE,FALSE,Tarde
2026-01-16,07:06,Carabayllo,Robo de vehiculo,-11.8206,-76.9924,27.6,TRUE,TRUE,Manana
2026-02-15,16:43,Independencia,Hurto simple,-11.9285,-77.0,15.2,TRUE,FALSE,Tarde
2026-01-20,07:57,Carabayllo,Robo de vehiculo,-11.8332,-76.9036,29.2,FALSE,FALSE,Manana
2026-01-04,18:43,Carabayllo,Extorsion,-11.939,-76.9229,23.2,FALSE,TRUE,Noche
2026-04-20,11:51,Comas,Extorsion,-11.8611,-76.923,28.0,FALSE,TRUE,Manana
2026-02-10,21:37,Los Olivos,Hurto simple,-11.9864,-76.9269,20.3,TRUE,TRUE,Noche
2026-01-12,07:30,Santa Rosa,Vandalismo,-11.8572,-76.9828,22.6,TRUE,TRUE,Manana
2026-03-11,23:44,Carabayllo,Hurto simple,-11.8261,-76.9592,21.9,FALSE,TRUE,Noche
2026-04-25,03:06,Comas,Vandalismo,-11.8724,-76.93,5.4,FALSE,FALSE,Madrugada
2026-04-18,18:38,Puente Piedra,Arrebato,-11.9733,-76.9611,10.6,FALSE,FALSE,Noche
2026-04-13,05:39,Independencia,Robo de vehiculo,-11.9351,-76.933,15.7,FALSE,TRUE,Madrugada
2026-02-12,21:29,Comas,Robo de vehiculo,-11.9089,-76.9225,5.6,FALSE,TRUE,Noche
2026-02-04,03:32,Santa Rosa,Extorsion,-11.9201,-77.0953,22.3,FALSE,FALSE,Madrugada
2026-01-29,08:04,San Martin de Porres,Robo a mano armada,-11.9446,-77.0158,30.0,TRUE,TRUE,Manana
2026-04-23,19:28,Carabayllo,Vandalismo,-11.9788,-77.0194,25.2,TRUE,FALSE,Noche
2026-03-05,05:44,Puente Piedra,Robo de vehiculo,-11.9213,-76.9055,10.5,FALSE,TRUE,Madrugada
2026-01-22,05:51,Independencia,Extorsion,-11.8462,-77.0806,20.2,FALSE,TRUE,Madrugada
2026-02-16,17:07,Santa Rosa,Arrebato,-11.9924,-77.0468,14.3,FALSE,TRUE,Tarde
2026-01-19,18:18,Carabayllo,Extorsion,-11.9305,-77.0567,11.5,FALSE,FALSE,Noche
2026-01-22,21:02,Comas,Extorsion,-11.8621,-76.9922,18.5,TRUE,FALSE,Noche
2026-03-10,15:49,Comas,Robo a mano armada,-11.8139,-76.9153,10.9,TRUE,FALSE,Tarde
2026-03-28,09:15,Independencia,Robo a mano armada,-11.9559,-77.0091,19.9,TRUE,FALSE,Manana
2026-02-05,20:54,Los Olivos,Arrebato,-11.9938,-76.9937,14.5,TRUE,TRUE,Noche
2026-01-04,21:21,Santa Rosa,Arrebato,-11.8463,-77.031,25.8,TRUE,TRUE,Noche
