Fecha_Reporte,Hora_Reporte,Distrito,Tipo_Delito,Latitud,Longitud,Tiempo_Respuesta_Min,Uso_Arma,Captura,Rango_Horario
2026-03-30,23:28,Comas,Extorsion,-11.9088,-76.9634,7.9,FALSE,FALSE,Noche
2026-03-27,14:12,Carabayllo,Arrebato,-11.8816,-76.992,11.6,TRUE,FALSE,Tarde
2026-01-16,23:27,Puente Piedra,Arrebato,-11.9649,-77.0109,9.8,TRUE,FALSE,Noche
2026-04-19,15:36,Comas,Robo a mano armada,-11.9306,-76.9079,11.1,TRUE,FALSE,Tarde
2026-03-30,18:41,Puente Piedra,Arrebato,-11.9329,-76.9165,12.1,FALSE,TRUE,Noche
2026-04-28,11:51,Los Olivos,Robo de vehiculo,-11.8174,-77.0507,16.0,FALSE,FALSE,Manana
2026-03-12,12:12,Carabayllo,Hurto simple,-11.9255,-77.0164,12.1,FALSE,FALSE,Tarde
2026-02-28,19:19,Comas,Vandalismo,-11.978,-77.0281,19.6,TRUE,TRUE,Noche
2026-01-23,20:16,Carabayllo,Extorsion,-11.8753,-77.0572,13.5,FALSE,FALSE,Noche
2026-03-08,13:38,Ancon,Extorsion,-11.9374,-76.9017,12.4,FALSE,FALSE,Tarde
2026-02-14,05:32,Comas,Hurto simple,-11.8737,-77.0269,16.2,FALSE,FALSE,Madrugada
2026-04-19,23:13,Ancon,Extorsion,-11.895,-77.0711,8.3,FALSE,TRUE,Noche
2026-02-23,12:48,Carabayllo,Arrebato,-11.973,-77.0502,29.5,TRUE,FALSE,Tarde
2026-01-29,21:23,San Martin de Porres,Extorsion,-11.9505,-76.9444,12.9,FALSE,FALSE,Noche
2026-02-23,07:59,Independencia,Hurto simple,-11.9325,-76.9999,29.0,TRUE,TRUE,Manana
2026-02-10,15:34,Carabayllo,Arrebato,-11.8815,-77.0018,28.1,FALSE,FALSE,Tarde
2026-04-05,12:54,Santa Rosa,Robo a mano armada,-11.9935,-77.0454,10.0,TRUE,FALSE,Tarde
2026-01-26,21:04,Santa Rosa,Arrebato,-11.8643,-76.9441,11.1,TRUE,FALSE,Noche
2026-01-23,23:56,Los Olivos,Vandalismo,-11.8518,-76.9714,19.7,FALSE,FALSE,Noche
2026-02-20,13:42,Santa Rosa,Hurto simple,-11.9597,-76.9678,15.3,TRUE,FALSE,Tarde
2026-03-15,11:57,Puente Piedra,Extorsion,-11.8468,-76.9631,28.0,FALSE,FALSE,Manana
2026-04-20,21:18,Carabayllo,Arrebato,-11.9351,-77.0469,17.4,FALSE,TRUE,Noche
2026-02-03,18:05,Carabayllo,Extorsion,-11.855,-77.0786,14.7,FALSE,TRUE,Noche
2026-02-07,08:30,Puente Piedra,Arrebato,-11.8877,-76.9972,15.4,FALSE,FALSE,Manana
2026-02-17,20:32,Independencia,Extorsion,-11.9517,-77.0477,20.5,TRUE,TRUE,Noche
2026-04-16,09:25,San Martin de Porres,Robo de vehiculo,-11.9884,-77.0015,11.8,FALSE,FALSE,Manana
2026-02-07,21:31,San Martin de Porres,Robo de vehiculo,-11.8559,-76.9692,13.8,FALSE,TRUE,Noche
2026-02-19,08:10,Ancon,Arrebato,-11.9832,-76.9859,27.6,TRUE,FALSE,Manana
2026-01-20,12:28,Ancon,Robo de vehiculo,-11.8312,-77.0827,21.0,FALSE,FALSE,Tarde
2026-02-05,05:34,Puente Piedra,Vandalismo,-11.9759,-77.0456,7.1,TRUE,FALSE,Madrugada
2026-01-05,05:24,Los Olivos,Extorsion,-11.8232,-76.916,22.4,FALSE,TRUE,Madrugada
2026-03-01,00:10,San Martin de Porres,Arrebato,-11.801,-76.92,13.3,TRUE,FALSE,Madrugada
2026-04-15,07:59,Los Olivos,Vandalismo,-11.8662,-76.9647,11.0,FALSE,TRUE,Manana
2026-04-25,15:03,Puente Piedra,Extorsion,-11.8958,-76.9731,16.2,FALSE,FALSE,Tarde
2026-02-19,21:22,Independencia,Extorsion,-11.8533,-76.9329,17.7,TRUE,TRUE,Noche
2026-04-21,15:43,San Martin de Porres,Hurto simple,-11.9225,-76.9143,10.8,TRUE,FALSE,Tarde
2026-04-07,06:16,Los Olivos,Vandalismo,-11.9793,-77.041,16.2,TRUE,FALSE,Manana
2026-01-16,03:21,Carabayllo,Extorsion,-11.8304,-77.0094,7.2,FALSE,FALSE,Madrugada
2026-03-03,03:44,Santa Rosa,Extorsion,-11.9223,-76.9903,12.6,FALSE,FALSE,Madrugada
2026-01-09,00:01,Los Olivos,Robo a mano armada,-11.9109,-76.9297,6.2,TRUE,TRUE,Madrugada
2026-05-01,06:02,Independencia,Hurto simple,-11.9805,-76.9912,12.2,FALSE,TRUE,Manana
2026-02-12,23:09,San Martin de Porres,Robo a mano armada,-11.8542,-76.9494,28.0,TRUE,FALSE,Noche
2026-03-09,18:59,Comas,Extorsion,-11.9702,-77.0451,22.2,FALSE,FALSE,Noche
2026-04-26,15:31,Santa Rosa,Hurto simple,-11.9613,-77.008,17.5,TRUE,TRUE,Tarde
2026-02-25,01:22,Ancon,Arrebato,-11.9544,-77.0933,28.6,TRUE,FALSE,Madrugada
2026-03-23,18:58,Los Olivos,Robo de vehiculo,-11.9567,-76.903,23.5,FALSE,FALSE,Noche
2026-04-29,12:26,Ancon,Robo a mano armada,-11.8325,-76.9341,18.4,TRUE,FALSE,Tarde
2026-01-08,06:00,Santa Rosa,Arrebato,-11.9486,-77.0685,8.3,TRUE,FALSE,Manana
2026-04-02,00:36,Santa Rosa,Vandalismo,-11.9204,-77.0589,27.1,FALSE,FALSE,Madrugada
2026-04-01,11:56,San Martin de Porres,Robo a mano armada,-11.963,-77.0918,7.8,TRUE,FALSE,Manana
2026-01-29,04:58,San Martin de Porres,Robo a mano armada,-11.8083,-77.0082,29.6,TRUE,FALSE,Madrugada
2026-03-13,18:59,Puente Piedra,Vandalismo,-11.9591,-77.0252,9.6,TRUE,FALSE,Noche
2026-01-17,04:27,Santa Rosa,Robo a mano armada,-11.8745,-76.951,15.2,TRUE,TRUE,Madrugada
2026-03-03,14:54,Puente Piedra,Hurto simple,-11.9542,-76.9846,15.3,FALSE,FALSE,Tarde
2026-04-29,13:55,Independencia,Extorsion,-11.9036,-77.0591,16.7,TRUE,FALSE,Tarde
2026-03-20,17:43,Santa Rosa,Vandalismo,-11.8748,-76.9206,28.6,TRUE,TRUE,Tarde
2026-03-25,08:59,Los Olivos,Robo a mano armada,-11.8006,-77.0243,29.6,TRUE,FALSE,Manana
2026-02-04,02:46,Independencia,Robo a mano armada,-11.8392,-76.9757,10.6,TRUE,FALSE,Madrugada
2026-04-22,07:58,Los Olivos,Arrebato,-11.8118,-76.9527,12.2,FALSE,FALSE,Manana
2026-03-13,02:42,San Martin de Porres,Robo a mano armada,-11.8193,-76.964,5.8,TRUE,TRUE,Madrugada
2026-01-31,15:58,San Martin de Porres,Vandalismo,-11.8052,-77.0533,6.7,FALSE,TRUE,Tarde
2026-03-09,01:57,Ancon,Robo a mano armada,-11.802,-77.0317,16.4,TRUE,FALSE,Madrugada
2026-02-22,01:06,Santa Rosa,Hurto simple,-11.9473,-77.0726,27.3,TRUE,FALSE,Madrugada
2026-04-22,13:00,San Martin de Porres,Vandalismo,-11.8733,-76.9898,26.9,FALSE,FALSE,Tarde
2026-04-16,08:09,Los Olivos,Extorsion,-11.8722,-77.0104,27.0,TRUE,FALSE,Manana
2026-01-31,19:25,Los Olivos,Robo de vehiculo,-11.8679,-76.9843,26.9,FALSE,TRUE,Noche
2026-01-26,07:25,Carabayllo,Robo de vehiculo,-11.9595,-76.9256,12.2,TRUE,FALSE,Manana
2026-04-02,21:24,San Martin de Porres,Arrebato,-11.9454,-77.0605,11.1,FALSE,FALSE,Noche
2026-01-21,03:39,Carabayllo,Arrebato,-11.9939,-76.9748,14.9,TRUE,FALSE,Madrugada
2026-03-16,07:18,Los Olivos,Robo a mano armada,-11.9982,-76.9437,27.4,TRUE,TRUE,Manana
2026-03-08,10:59,Ancon,Hurto simple,-11.815,-77.0488,17.8,FALSE,FALSE,Manana
2026-01-16,20:26,Los Olivos,Robo a mano armada,-11.8216,-76.9628,15.0,TRUE,FALSE,Noche
2026-03-15,20:37,San Martin de Porres,Hurto simple,-11.8021,-77.0314,24.5,TRUE,FALSE,Noche
2026-03-16,11:20,Comas,Extorsion,-11.9406,-76.9824,23.2,TRUE,FALSE,Manana
2026-01-11,03:20,San Martin de Porres,Robo de vehiculo,-11.898,-76.9355,20.2,FALSE,TRUE,Madrugada
2026-04-10,17:26,Independencia,Robo a mano armada,-11.8367,-77.0709,12.4,TRUE,TRUE,Tarde
2026-01-03,22:00,Comas,Arrebato,-11.8112,-76.9743,26.0,TRUE,TRUE,Noche
2026-04-21,22:41,San Martin de Porres,Hurto simple,-11.8773,-76.9329,21.2,FALSE,FALSE,Noche
2026-03-16,08:53,Comas,Extorsion,-11.8432,-76.9971,19.5,FALSE,FALSE,Manana
2026-01-14,00:57,Los Olivos,Extorsion,-11.9151,-77.0974,18.4,FALSE,FALSE,Madrugada
2026-03-10,01:46,Santa Rosa,Robo de vehiculo,-11.87,-77.0678,21.4,TRUE,FALSE,Madrugada
2026-04-30,01:22,Los Olivos,Vandalismo,-11.9753,-77.0191,29.9,TRUE,TRUE,Madrugada
2026-04-05,21:55,San Martin de Porres,Arrebato,-11.8138,-76.9172,24.9,TRUE,TRUE,Noche
2026-03-08,11:54,Puente Piedra,Robo a mano armada,-11.8573,-77.0813,10.2,TRUE,FALSE,Manana
2026-01-15,14:13,San Martin de Porres,Extorsion,-11.9723,-76.9505,13.8,TRUE,FALSE,Tarde
2026-03-06,01:37,San Martin de Porres,Robo a mano armada,-11.961,-76.9837,25.4,TRUE,FALSE,Madrugada
2026-03-26,21:10,Santa Rosa,Extorsion,-11.9943,-76.9169,21.3,TRUE,FALSE,Noche
2026-04-06,05:38,San Martin de Porres,Arrebato,-11.931,-77.0659,6.2,TRUE,FALSE,Madrugada
2026-01-15,03:47,Ancon,Arrebato,-11.9952,-76.9762,16.7,TRUE,FALSE,Madrugada
2026-01-06,06:01,Los Olivos,Hurto simple,-11.9794,-76.9344,15.8,TRUE,FALSE,Manana
2026-04-27,10:54,Ancon,Robo de vehiculo,-11.9661,-76.9914,14.5,FALSE,FALSE,Manana
2026-02-16,13:30,Comas,Vandalismo,-11.8231,-77.0355,25.2,TRUE,FALSE,Tarde
2026-04-11,04:41,Puente Piedra,Extorsion,-11.8705,-76.958,15.6,FALSE,FALSE,Madrugada
2026-03-25,07:45,San Martin de Porres,Extorsion,-11.9656,-76.9005,24.4,TRUE,FALSE,Manana
2026-04-08,12:41,San Martin de Porres,Vandalismo,-11.863,-77.0499,18.8,TRUE,FALSE,Tarde
2026-04-13,06:52,Carabayllo,Extorsion,-11.899,-76.9365,26.7,FALSE,TRUE,Manana
2026-02-02,14:21,Ancon,Vandalismo,-11.8086,-77.05,29.0,TRUE,FALSE,Tarde
2026-01-03,11:38,Carabayllo,Robo de vehiculo,-11.8691,-76.9622,13.0,TRUE,FALSE,Manana
2026-01-07,07:12,Santa Rosa,Robo a mano armada,-11.8042,-77.0147,9.6,TRUE,FALSE,Manana
2026-03-04,21:25,Ancon,Vandalismo,-11.9293,-77.0879,22.4,FALSE,TRUE,Noche
2026-03-31,13:28,Independencia,Vandalismo,-11.9516,-77.085,15.9,FALSE,FALSE,Tarde
2026-03-13,16:34,San Martin de Porres,Robo a mano armada,-11.9464,-77.0336,19.6,TRUE,FALSE,Tarde
2026-01-31,08:04,Comas,Arrebato,-11.9529,-76.9251,8.7,TRUE,FALSE,Manana
2026-01-31,09:22,Independencia,Hurto simple,-11.8348,-77.0991,23.9,FALSE,FALSE,Manana
2026-01-26,11:53,Comas,Vandalismo,-11.9426,-76.9333,15.5,FALSE,TRUE,Manana
2026-04-10,16:59,Puente Piedra,Arrebato,-11.8531,-76.91,22.4,FALSE,TRUE,Tarde
2026-01-08,19:38,Independencia,Extorsion,-11.9503,-76.9669,28.6,FALSE,TRUE,Noche
2026-02-18,06:43,San Martin de Porres,Vandalismo,-11.9291,-77.0047,25.1,TRUE,TRUE,Manana
2026-01-15,09:33,Los Olivos,Robo a mano armada,-11.9129,-77.0098,27.8,TRUE,TRUE,Manana
2026-04-09,01:26,San Martin de Porres,Robo de vehiculo,-11.9071,-76.9882,6.1,TRUE,TRUE,Madrugada
2026-01-18,01:39,Ancon,Hurto simple,-11.9689,-76.9018,28.8,TRUE,FALSE,Madrugada
2026-03-03,21:26,Los Olivos,Arrebato,-11.9417,-77.042,6.8,FALSE,FALSE,Noche
2026-03-30,19:24,Carabayllo,Robo a mano armada,-11.948,-76.9322,25.4,TRUE,FALSE,Noche
2026-03-31,11:51,San Martin de Porres,Hurto simple,-11.9774,-76.9438,29.1,TRUE,FALSE,Manana
2026-02-20,20:00,Los Olivos,Robo a mano armada,-11.8965,-77.075,6.6,TRUE,TRUE,Noche
2026-04-08,17:55,Independencia,Vandalismo,-11.9073,-77.0217,17.2,FALSE,TRUE,Tarde
2026-04-03,16:26,Santa Rosa,Vandalismo,-11.9595,-76.9894,20.3,TRUE,TRUE,Tarde
2026-01-18,06:35,Independencia,Hurto simple,-11.9005,-77.0752,18.8,FALSE,FALSE,Manana
2026-04-04,00:24,Comas,Extorsion,-11.9182,-77.0734,12.1,FALSE,TRUE,Madrugada
2026-04-18,19:21,Ancon,Vandalismo,-11.8212,-76.9851,14.1,TRUE,FALSE,Noche
2026-03-11,09:07,Carabayllo,Robo de vehiculo,-11.9216,-77.05,11.9,TRUE,FALSE,Manana
2026-01-11,17:15,Puente Piedra,Arrebato,-11.8981,-76.9767,11.8,FALSE,FALSE,Tarde
2026-04-07,08:16,Carabayllo,Vandalismo,-11.9562,-77.0678,22.9,FALSE,FALSE,Manana
2026-03-11,22:46,Ancon,Hurto simple,-11.8399,-76.9404,27.2,FALSE,FALSE,Noche
2026-03-26,14:12,Puente Piedra,Robo de vehiculo,-11.9484,-76.9751,13.5,FALSE,TRUE,Tarde
2026-03-26,06:21,Comas,Robo a mano armada,-11.9295,-77.0732,7.1,TRUE,FALSE,Manana
2026-02-22,14:59,Puente Piedra,Arrebato,-11.8098,-77.0686,16.2,FALSE,FALSE,Tarde
2026-02-21,10:10,Santa Rosa,Robo de vehiculo,-11.9536,-77.0047,9.6,FALSE,FALSE,Manana
2026-01-19,11:06,Los Olivos,Vandalismo,-11.8587,-76.9669,8.9,FALSE,TRUE,Manana
2026-02-11,06:29,Los Olivos,Extorsion,-11.895,-76.953,23.6,FALSE,FALSE,Manana
2026-02-17,03:15,Los Olivos,Robo a mano armada,-11.9008,-77.0192,5.1,TRUE,TRUE,Madrugada
2026-03-16,23:40,Comas,Arrebato,-11.9395,-76.9434,10.5,FALSE,FALSE,Noche
2026-04-26,11:53,Independencia,Arrebato,-11.9973,-76.9309,14.4,FALSE,TRUE,Manana
2026-02-24,05:50,Los Olivos,Extorsion,-11.9206,-76.9959,15.8,TRUE,FALSE,Madrugada
2026-04-27,04:44,Los Olivos,Hurto simple,-11.9179,-76.9914,22.6,FALSE,FALSE,Madrugada
2026-03-27,12:57,Los Olivos,Vandalismo,-11.9508,-76.9154,16.2,TRUE,FALSE,Tarde
2026-03-01,13:06,Los Olivos,Arrebato,-11.813,-76.9345,12.1,FALSE,TRUE,Tarde
2026-04-09,05:28,Independencia,Robo de vehiculo,-11.8308,-77.0467,18.1,TRUE,TRUE,Madrugada
2026-01-03,08:23,Comas,Extorsion,-11.8269,-76.9844,29.1,TRUE,TRUE,Manana
2026-03-29,05:20,Ancon,Extorsion,-11.8364,-76.9105,12.9,TRUE,TRUE,Madrugada
2026-04-24,22:10,Santa Rosa,Arrebato,-11.9792,-76.9409,14.3,FALSE,FALSE,Noche
2026-04-26,03:11,Santa Rosa,Arrebato,-11.9559,-77.092,28.9,TRUE,FALSE,Madrugada
2026-02-09,00:26,Comas,Extorsion,-11.9126,-76.9251,8.5,FALSE,FALSE,Madrugada
2026-01-30,07:57,Santa Rosa,Extorsion,-11.9484,-77.0101,11.0,TRUE,TRUE,Manana
2026-01-08,21:04,Comas,Robo de vehiculo,-11.8302,-76.9142,14.3,FALSE,FALSE,Noche
2026-04-17,03:31,San Martin de Porres,Hurto simple,-11.8541,-76.9293,8.7,TRUE,FALSE,Madrugada
2026-01-30,04:46,Carabayllo,Hurto simple,-11.9671,-76.9101,15.4,TRUE,FALSE,Madrugada
2026-02-07,15:57,Comas,Extorsion,-11.8237,-77.0447,22.3,FALSE,FALSE,Tarde
2026-03-12,02:59,Comas,Arrebato,-11.9701,-76.9591,21.6,FALSE,TRUE,Madrugada
2026-03-01,10:55,Comas,Robo de vehiculo,-11.8298,-77.0974,6.2,TRUE,FALSE,Manana
2026-02-25,14:02,San Martin de Porres,Vandalismo,-11.9325,-77.0241,8.8,FALSE,FALSE,Tarde
2026-01-03,16:23,Carabayllo,Robo a mano armada,-11.8126,-76.9905,17.7,TRUE,FALSE,Tarde
2026-01-25,04:29,Comas,Vandalismo,-11.9784,-77.0459,26.9,FALSE,TRUE,Madrugada
2026-01-31,06:54,Santa Rosa,Hurto simple,-11.8101,-76.9348,16.2,FALSE,TRUE,Manana
2026-03-09,07:48,Carabayllo,Extorsion,-11.8591,-76.9633,10.6,TRUE,FALSE,Manana
2026-03-21,23:39,San Martin de Porres,Robo a mano armada,-11.9517,-76.9828,16.7,TRUE,FALSE,Noche
2026-04-28,17:23,Carabayllo,Hurto simple,-11.8024,-77.0986,9.7,FALSE,FALSE,Tarde
2026-01-18,02:37,Ancon,Vandalismo,-11.9107,-77.006,12.1,FALSE,TRUE,Madrugada
2026-03-28,16:07,Independencia,Robo de vehiculo,-11.8084,-77.0202,14.5,FALSE,TRUE,Tarde
2026-04-13,21:23,Santa Rosa,Robo de vehiculo,-11.9915,-77.0802,13.9,FALSE,FALSE,Noche
2026-01-22,04:26,Carabayllo,Extorsion,-11.8021,-77.0883,21.9,FALSE,TRUE,Madrugada
2026-01-19,03:59,San Martin de Porres,Arrebato,-11.893,-76.9039,9.4,TRUE,FALSE,Madrugada
2026-01-16,19:58,Santa Rosa,Robo a mano armada,-11.9186,-76.9364,14.0,TRUE,FALSE,Noche
2026-04-21,20:57,Los Olivos,Arrebato,-11.9678,-77.0063,6.7,FALSE,FALSE,Noche
2026-01-20,07:28,Carabayllo,Extorsion,-11.9371,-76.9562,8.6,TRUE,FALSE,Manana
2026-02-16,13:13,Ancon,Arrebato,-11.8195,-76.9975,5.1,FALSE,FALSE,Tarde
2026-04-16,15:35,Puente Piedra,Hurto simple,-11.9559,-76.9189,21.7,TRUE,FALSE,Tarde
2026-02-05,17:49,Ancon,Robo a mano armada,-11.8526,-77.098,29.7,TRUE,FALSE,Tarde
2026-02-19,17:35,Ancon,Hurto simple,-11.9842,-77.0444,13.9,FALSE,FALSE,Tarde
2026-01-09,21:31,Santa Rosa,Hurto simple,-11.9689,-77.0117,29.8,FALSE,FALSE,Noche
2026-03-17,16:40,Ancon,Arrebato,-11.8902,-77.0596,8.8,FALSE,TRUE,Tarde
2026-01-05,04:43,Ancon,Arrebato,-11.8879,-77.0492,16.6,TRUE,FALSE,Madrugada
2026-03-03,08:48,Santa Rosa,Robo a mano armada,-11.9952,-76.9963,16.7,TRUE,FALSE,Manana
2026-01-10,18:43,Puente Piedra,Arrebato,-11.9487,-76.9504,6.7,FALSE,FALSE,Noche
2026-04-17,22:49,San Martin de Porres,Arrebato,-11.8595,-77.0583,18.8,TRUE,FALSE,Noche
2026-02-07,16:30,Comas,Vandalismo,-11.8453,-76.9481,13.9,FALSE,FALSE,Tarde
2026-01-23,14:50,Santa Rosa,Extorsion,-11.9725,-76.9377,25.7,TRUE,FALSE,Tarde
2026-04-23,23:42,San Martin de Porres,Extorsion,-11.8535,-77.0932,9.2,TRUE,FALSE,Noche
2026-01-06,13:05,Santa Rosa,Extorsion,-11.8031,-76.9603,23.8,FALSE,TRUE,Tarde
2026-02-01,14:31,Los Olivos,Robo a mano armada,-11.8533,-76.9428,6.7,TRUE,FALSE,Tarde
2026-01-27,22:44,Carabayllo,Hurto simple,-11.9252,-77.0556,28.7,TRUE,FALSE,Noche
2026-02-01,17:11,San Martin de Porres,Extorsion,-11.9291,-77.0448,24.0,TRUE,TRUE,Tarde
2026-04-01,20:27,Puente Piedra,Robo de vehiculo,-11.941,-76.9929,6.8,FALSE,TRUE,Noche
2026-03-03,08:13,Independencia,Arrebato,-11.9754,-76.9168,7.7,FALSE,FALSE,Manana
2026-04-02,15:18,Carabayllo,Vandalismo,-11.8956,-76.9213,21.1,FALSE,FALSE,Tarde
2026-04-20,01:05,Santa Rosa,Vandalismo,-11.8794,-77.0996,25.9,TRUE,FALSE,Madrugada
2026-03-07,21:27,Ancon,Arrebato,-11.9301,-77.0736,23.8,TRUE,FALSE,Noche
2026-04-17,10:04,Comas,Hurto simple,-11.9452,-76.9597,5.7,TRUE,FALSE,Manana
2026-04-22,23:01,Carabayllo,Extorsion,-11.9016,-77.0795,23.6,TRUE,FALSE,Noche
2026-03-09,16:52,Ancon,Hurto simple,-11.8654,-76.9191,12.4,TRUE,FALSE,Tarde
2026-03-14,10:28,San Martin de Porres,Robo a mano armada,-11.8474,-77.0472,27.1,TRUE,TRUE,Manana
2026-04-06,17:41,Santa Rosa,Robo de vehiculo,-11.8778,-77.0348,25.4,FALSE,FALSE,Tarde
2026-01-10,12:02,Ancon,Hurto simple,-11.9243,-76.9869,20.2,TRUE,FALSE,Tarde
2026-01-21,12:19,Comas,Vandalismo,-11.9814,-76.918,27.2,TRUE,FALSE,Tarde
2026-03-26,13:54,Ancon,Robo de vehiculo,-11.9372,-77.0775,17.1,FALSE,FALSE,Tarde
2026-03-02,19:06,Los Olivos,Robo a mano armada,-11.917,-76.9402,19.6,TRUE,TRUE,Noche
2026-02-19,15:02,Ancon,Robo a mano armada,-11.9423,-77.0531,6.7,TRUE,FALSE,Tarde
2026-04-21,08:51,Carabayllo,Arrebato,-11.9842,-77.0767,20.2,FALSE,FALSE,Manana
2026-02-28,20:23,Los Olivos,Robo de vehiculo,-11.8771,-76.9281,6.5,FALSE,FALSE,Noche
2026-01-05,02:12,Comas,Vandalismo,-11.9232,-77.0065,29.0,FALSE,FALSE,Madrugada
2026-03-09,02:21,San Martin de Porres,Robo de vehiculo,-11.8595,-77.0793,17.6,TRUE,TRUE,Madrugada
2026-01-28,18:30,Los Olivos,Robo a mano armada,-11.9416,-77.0395,29.4,TRUE,FALSE,Noche
2026-04-26,09:15,Comas,Robo a mano armada,-11.9627,-77.01,7.9,TRUE,FALSE,Manana
2026-04-06,10:02,Puente Piedra,Hurto simple,-11.9359,-76.9454,28.6,TRUE,TRUE,Manana
2026-04-14,09:27,Santa Rosa,Extorsion,-11.8076,-76.9325,15.0,TRUE,TRUE,Manana
2026-01-28,22:38,Comas,Vandalismo,-11.8826,-77.0637,22.3,TRUE,FALSE,Noche
2026-03-13,18:17,Santa Rosa,Vandalismo,-11.933,-76.901,29.1,FALSE,FALSE,Noche
2026-02-17,13:36,Puente Piedra,Robo de vehiculo,-11.8515,-77.096,16.5,TRUE,TRUE,Tarde
2026-04-19,19:10,San Martin de Porres,Extorsion,-11.9462,-76.9739,8.1,FALSE,FALSE,Noche
2026-03-31,14:45,Los Olivos,Hurto simple,-11.9049,-77.0456,13.7,FALSE,TRUE,Tarde
2026-04-27,02:36,Ancon,Vandalismo,-11.8527,-76.9285,9.7,TRUE,FALSE,Madrugada
2026-03-12,15:01,Carabayllo,Robo de vehiculo,-11.8917,-76.9066,29.1,FALSE,TRUE,Tarde
2026-01-09,03:50,Comas,Arrebato,-11.9355,-76.9546,20.4,TRUE,FALSE,Madrugada
2026-04-25,13:37,Comas,Extorsion,-11.947,-77.0698,17.8,FALSE,FALSE,Tarde
2026-03-05,14:12,Comas,Arrebato,-11.813,-76.9783,19.4,TRUE,FALSE,Tarde
2026-04-17,07:23,Carabayllo,Vandalismo,-11.9409,-77.0876,11.0,FALSE,TRUE,Manana
2026-03-07,06:34,Santa Rosa,Arrebato,-11.9243,-76.9943,20.1,FALSE,FALSE,Manana
2026-03-12,19:41,Carabayllo,Vandalismo,-11.8483,-77.0575,16.5,FALSE,FALSE,Noche
2026-03-16,05:43,Santa Rosa,Vandalismo,-11.9513,-76.9273,17.7,FALSE,TRUE,Madrugada
2026-01-10,08:16,San Martin de Porres,Arrebato,-11.8847,-77.009,9.8,FALSE,TRUE,Manana
2026-01-20,06:52,Puente Piedra,Robo de vehiculo,-11.9245,-77.0192,11.9,TRUE,TRUE,Manana
2026-01-05,22:48,Santa Rosa,Robo a mano armada,-11.9222,-77.0109,10.8,TRUE,TRUE,Noche
2026-03-26,13:14,Los Olivos,Vandalismo,-11.8733,-77.0692,27.8,FALSE,FALSE,Tarde
2026-03-06,01:14,Santa Rosa,Vandalismo,-11.9598,-76.9776,11.7,TRUE,FALSE,Madrugada
2026-03-01,18:54,San Martin de Porres,Hurto simple,-11.9375,-77.0253,10.4,TRUE,TRUE,Noche
2026-04-22,00:57,Carabayllo,Vandalismo,-11.9462,-76.9413,6.6,TRUE,FALSE,Madrugada
2026-02-04,05:17,Los Olivos,Robo de vehiculo,-11.8178,-77.0331,24.7,FALSE,FALSE,Madrugada
2026-02-11,05:10,Independencia,Hurto simple,-11.8771,-77.042,19.9,FALSE,FALSE,Madrugada
2026-02-19,21:23,Santa Rosa,Hurto simple,-11.8409,-76.9105,22.3,TRUE,FALSE,Noche
2026-03-03,00:29,Comas,Hurto simple,-11.9158,-77.0705,19.4,TRUE,FALSE,Madrugada
2026-04-11,09:29,San Martin de Porres,Vandalismo,-11.9755,-76.9687,14.9,TRUE,FALSE,Manana
2026-04-29,18:34,Ancon,Extorsion,-11.9214,-76.9699,27.8,TRUE,TRUE,Noche
2026-02-09,00:14,Comas,Hurto simple,-11.857,-76.9399,7.3,TRUE,FALSE,Madrugada
2026-02-05,12:06,Carabayllo,Vandalismo,-11.9094,-77.0611,21.2,TRUE,FALSE,Tarde
2026-02-28,22:33,Santa Rosa,Robo a mano armada,-11.9779,-77.0748,11.9,TRUE,FALSE,Noche
2026-02-10,01:44,Carabayllo,Robo a mano armada,-11.8223,-76.9752,19.6,TRUE,FALSE,Madrugada
2026-04-17,13:15,Santa Rosa,Extorsion,-11.929,-77.0942,26.6,FALSE,FALSE,Tarde
2026-01-09,02:26,Santa Rosa,Hurto simple,-11.8669,-76.9327,11.8,TRUE,TRUE,Madrugada
2026-01-10,10:45,Carabayllo,Hurto simple,-11.8478,-77.0378,8.4,FALSE,TRUE,Manana
2026-03-25,17:03,Santa Rosa,Vandalismo,-11.9994,-76.9199,14.5,FALSE,TRUE,Tarde
2026-02-04,01:58,Ancon,Robo de vehiculo,-11.9659,-77.0518,6.8,TRUE,TRUE,Madrugada
2026-04-13,08:56,Carabayllo,Hurto simple,-11.8252,-77.0963,28.7,FALSE,FALSE,Manana
2026-04-06,22:50,Santa Rosa,Extorsion,-11.8871,-77.0699,15.1,TRUE,FALSE,Noche
2026-02-10,03:45,Carabayllo,Robo de vehiculo,-11.9749,-76.9158,20.9,TRUE,TRUE,Madrugada
2026-04-08,02:15,Independencia,Arrebato,-11.9982,-76.965,27.5,TRUE,TRUE,Madrugada
2026-04-06,09:43,Santa Rosa,Extorsion,-11.8287,-77.0012,29.9,FALSE,FALSE,Manana
2026-03-13,16:28,Independencia,Arrebato,-11.9985,-76.9481,18.7,FALSE,TRUE,Tarde
2026-02-15,13:59,Puente Piedra,Hurto simple,-11.9961,-76.9398,27.0,TRUE,TRUE,Tarde
2026-04-25,12:35,Independencia,Robo a mano armada,-11.9645,-77.0216,27.1,TRUE,FALSE,Tarde
2026-01-12,14:17,San Martin de Porres,Hurto simple,-11.8955,-77.0592,11.2,FALSE,FALSE,Tarde
